customer_id,category,type,company_name,consignee,branch,trade_name,tin,phone,email,website,franchisee,credit_limit,payment_term,transaction_limit,commision_sharing,shipping_mode,price_type,status,sec_no,sales_executive
0000000695,Corporate,Professional,"Ysabella Salon",,Main,"Ysabella Salon",,"0906 4787844",mcbastoriano@yahoo.com,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000696,Corporate,Professional,"2nd Editon Salon",,Main,"2nd Editon Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000697,Corporate,Professional,"Acqua Salon",,Trinoma,"Acqua Salon",,"0921 9846396",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000698,Corporate,Professional,"Alejandros Haircutters",,Main,"Alejandros Haircutters",,"0922 8759062",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000699,Corporate,Professional,"All Day Spa",,Main,"All Day Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000700,Corporate,Professional,"Alter Ego Salon",,Main,"Alter Ego Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000701,Corporate,Professional,"Amy Chua",,Main,"Amy Chua",,"0917 5332796",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000702,Corporate,Professional,"Arte Salon",,Main,"Arte Salon",,"0920 2380382",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000703,Corporate,Professional,"Artista Salon",,Main,"Artista Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000704,Corporate,Professional,"Azta Urban Salon Head Office",,Main,"Azta Urban Salon Head Office",,"0917 3886774",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000705,Corporate,Professional,"Benjie Galino Salon",,Main,"Benjie Galino Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000706,Corporate,Professional,"Bold And Chic Salon",,Main,"Bold And Chic Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000707,Corporate,Professional,"Bridal Makeover by Val Villarin",,Main,"Bridal Makeover by Val Villarin",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000708,Corporate,Professional,"Brow Studio",Yes,Main,"Brow Studio",,"0928 5004852",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000709,Corporate,Professional,"Brow Studio",No,"Mega Mall","Brow Studio",,"0922 8875883",,,No,No,"15 days",,,"Walk- In",Professional,Active,---,---
0000000710,Corporate,Professional,"City Lifestyles Spa & Fitness Center",,Main,"City Lifestyles Spa & Fitness Center",,"0906 4411624",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000711,Corporate,Professional,"Cozy Nail Lounge",No,Main,"Cozy Nail Lounge",,"0917 7955828",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000712,Corporate,Professional,"D Good Lyfe Salon",,Main,"D Good Lyfe Salon",,"0929 6899889",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000713,Corporate,Professional,"D Visage Salon",,Main,"D Visage Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000714,Corporate,Professional,"Dare to Bare Skin Center",No,Main,"Dare to Bare Skin Center",007-748-926-000,"0915 8286516",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000715,Corporate,Professional,"Davids Day Spa",,Main,"Davids Day Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000716,Corporate,Professional,"Derma Basics",,Main,"Derma Basics",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000717,Corporate,Professional,"Elemente Salon Hair Salon",,Main,"Elemente Salon Hair Salon",,"0915 3030424",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000718,Corporate,Professional,"Excelsior Spa",,Main,"Excelsior Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000719,Corporate,Professional,"Excelsior Spa",,"Robinsons Galleria","Excelsior Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000720,Corporate,Professional,"Get a Polish",,Main,"Get a Polish",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000721,Corporate,Professional,"Get a Polish",,Diliman,"Get a Polish",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000722,Corporate,Professional,"Get Away Spa",,Main,"Get Away Spa",,"0917 2594233",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000723,Corporate,Professional,"Hair Wear Creative Hair System",,Main,"Hair Wear Creative Hair System",,"0917 5322504",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000724,Corporate,Professional,"Hot Nails",,Main,"Hot Nails",,"0917 8435362",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000725,Corporate,Professional,"House of Glitz Nail Studio",,Main,"House of Glitz Nail Studio",,"0927 2784038",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000726,Corporate,Professional,"Impressions Salon for His and Hers",,Main,"Impressions Salon for His and Hers",,"0917 8144282 /  0917 8568236 / 0922 8844282",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000727,Corporate,Professional,"Indigo Salon",,Main,"Indigo Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000728,Corporate,Professional,"Jake Galvez",,Main,"Jake Galvez",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000729,Corporate,Professional,"Aswellasme Salon",,Main,"Aswellasme Salon",,"0939 7273595",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000730,Corporate,Professional,"Jimmy Lu Salon",,Main,"Jimmy Lu Salon",,"0918 9230391","lujimmy16@yahoo.com / jimmylu16@gmail.com",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000731,Corporate,Professional,"Kaunis Beauty & Wellness Center",No,Main,"Kaunis Beauty & Wellness Center",104-013-723-000,"0917 8489951",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000732,Corporate,Professional,"Kaya Hair Studio",,Marikina,"Kaya Hair Studio",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000733,Corporate,Professional,"Kaya Hair Studio",,"Tandang Sora","Kaya Hair Studio",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000734,Corporate,Professional,"Kaya Hair Studio",,Novaliches,"Kaya Hair Studio",,"0999 7312223",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000735,Corporate,Professional,"Khoobsurat Salon",,Main,"Khoobsurat Salon",,"0919 8217605",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000736,Corporate,Professional,"L salon",,Main,"L salon",,"494 2776",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000737,Corporate,Professional,"Le Blanc Face and Body Wellness",,Main,"Le Blanc Face and Body Wellness",,"0917 8959210",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000738,Corporate,Professional,"Lexxusa Salon",No,Main,"Lexxusa Salon",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000739,Corporate,Professional,"Lineamente Salon",,Main,"Lineamente Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000740,Corporate,Professional,"Maia Haircutters",,Main,"Maia Haircutters",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000741,Corporate,Professional,"Mar Js Salon",,Main,"Mar Js Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000742,Corporate,Professional,"Mary Pauline Salon",,Main,"Mary Pauline Salon",,"0906 4978986",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000743,Corporate,Professional,"Medi Spa",,Main,"Medi Spa",,"0917 5115155",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000744,Corporate,Professional,"Medi Spa",,Tuguegarao,"Medi Spa",,"0917 5692250",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000745,Corporate,Professional,"Minaro Skin Care Product Phils, Inc",,Main,"Minaro Skin Care Product Phils, Inc",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000746,Corporate,Professional,"MINX Nail Care & Lounge",,Main,"MINX Nail Care & Lounge",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000747,Corporate,Professional,"Mr. West Barbershop",,Main,"Mr. West Barbershop",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000748,Corporate,Professional,"My Own Space Salon",,Main,"My Own Space Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000749,Corporate,Professional,"Nail Craft",,Main,"Nail Craft",,"0920 9188720",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000750,Corporate,Professional,"Nail Heaven Hand Foot & Body Relaxation",,Main,"Nail Heaven Hand Foot & Body Relaxation",,"0920 9283484/  0917 3897023",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000751,Corporate,Professional,"Nail Studio Day Spa",,Main,"Nail Studio Day Spa",,"0917 5366977",nailstudio.dayspa@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000752,Corporate,Professional,"Natural Spa",,Main,"Natural Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000753,Corporate,Professional,"Ness Astilla Salon",,Main,"Ness Astilla Salon",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000754,Corporate,Professional,"Pan Pacific Aesthetic Institute",No,Main,"Pan Pacific Aesthetic Institute",,"0917 8638950/  0917 8636399",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000755,Corporate,Professional,"Percival M. Chan Salon",,Main,"Percival M. Chan Salon",,"0922 8644167",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000756,Corporate,Professional,"Profiles Salon",,Main,"Profiles Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000757,Corporate,Professional,"Protege Medical Spa Philosophy",,Main,"Protege Medical Spa Philosophy",,"0917 6229400",tinsalejogabriel@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000758,Corporate,Professional,"Ric Ponse Salon",,Main,"Ric Ponse Salon",,"911 7840",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000759,Corporate,Professional,"Richelle Salon & Spa",,Main,"Richelle Salon & Spa",,"0917 8120804",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000760,Corporate,Professional,"Rosedel Salon",,Main,"Rosedel Salon",,"0929 4805629",,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000761,Corporate,Professional,"Spa Philosophy",,Main,"Spa Philosophy",,"0922 8268966",mariejean5@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000762,Corporate,Professional,"Elegance Secret",,Main,"Elegance Secret",,"0939 2524390",jen.0118@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000763,Corporate,Professional,"Annabelle De Leon",,Main,"Annabelle De Leon",,"0922 3029042",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000764,Corporate,Professional,"Elizabeth Banno",,Main,"Elizabeth Banno",,"0922 8824347",elizabethbanno@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000765,Corporate,Professional,"Dr. Sol Javier",,Main,"Dr. Sol Javier",,"0916 4003639",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000766,Corporate,Professional,"Hair Fashion Salon by Arlene",,Main,"Hair Fashion Salon by Arlene",,"09231 286219",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000767,Corporate,Professional,"Shirley Quintana",,Main,"Shirley Quintana",,"0919 8916391",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000768,Corporate,Professional,"Nyssa Feredo",,Main,"Nyssa Feredo",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000769,Corporate,Professional,"Angela Gonzales",,Main,"Angela Gonzales",,"0927 7709950",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000770,Corporate,Professional,"Rose Mendoza",,Main,"Rose Mendoza",,"0906 2642285",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000771,Corporate,Professional,"Charlene Carlos",,Main,"Charlene Carlos",,"0917 5180899",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000772,Corporate,Professional,"Eunice Delos Reyes",,Main,"Eunice Delos Reyes",,"0928 6258677",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000773,Corporate,Professional,"Erlyn B. Bradbury",,Main,"Erlyn B. Bradbury",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000774,Corporate,Professional,"Angela Cutanda",,Main,"Angela Cutanda",,"0917 9180922",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000775,Corporate,Professional,"Mhel Cruz",,Main,"Mhel Cruz",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000776,Corporate,Professional,"Carmen Flores",,Main,"Carmen Flores",,"0907 7884105",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000777,Corporate,Professional,"Pam Pastor",,Main,"Pam Pastor",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000778,Corporate,Professional,"Kaya Marquinton",Yes,Main,"Kaya Marquinton",,"091 58439012",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000779,Corporate,Professional,"Karen Torcino",,Main,"Karen Torcino",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000780,Corporate,Professional,"Style Unlimited by Arlene",,Main,"Style Unlimited by Arlene",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000781,Corporate,Professional,"ELJO Nail Spa",,Main,"ELJO Nail Spa",,"0917 9852921",eljovillanueva@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000782,Corporate,Professional,"Volume Salon",No,Main,"Volume Salon",267-019-138-000,542-8154/215-6492,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000783,Corporate,Professional,"KCG Salon and Spa",,Main,"KCG Salon and Spa",,"0917 8471360",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000784,Corporate,Professional,"The Nail Studio & Mobile Spa",No,Main,"The Nail Studio & Mobile Spa",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000785,Corporate,Professional,"Great Style Salon",,Main,"Great Style Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000786,Corporate,Professional,"Cest Lavi",,Main,"Cest Lavi",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000787,Corporate,Professional,"JCA Salon",,Main,"JCA Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000788,Corporate,Professional,"WR Encarnacion Group of Salon",No,Main,"WR Encarnacion Group of Salon",249-596-114-009,353-8404,wrencanracion_groupofsalon@yahoo.com,http://www.cutencarnacion.com,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000789,Corporate,Professional,"Facial House",,Main,"Facial House",,,tevez_lizette@yahoo.com.ph,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000790,Corporate,Professional,"Hair Tottler ( Sophisticat Inc.)",,Main,"Hair Tottler ( Sophisticat Inc.)",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000791,Corporate,Professional,"Beauty Inspiration",,Main,"Beauty Inspiration",,"0917 8471360",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000792,Corporate,Professional,"Conception Derma Clinic",,Main,"Conception Derma Clinic",,"0916 5871159",leigh_cbc@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000793,Corporate,Professional,"Edith Salon",,Main,"Edith Salon",,,edithacamacho62@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000794,Corporate,Professional,"G Salon",,Main,"G Salon",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000795,Corporate,Professional,"Haircials Salon & Spa",,Main,"Haircials Salon & Spa",,,luvicuyco@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000796,Corporate,Professional,"Kaya Hair Studio",,Main,"Kaya Hair Studio",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000797,Corporate,Professional,M.Y.Derm,,Main,M.Y.Derm,,"0917 5210157","no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000798,Corporate,Professional,"Pamela Salon",,Main,"Pamela Salon",,"0999 7166851",Shalata_Pama@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000799,Corporate,Professional,"F8th Avenue Salon",,Main,"F8th Avenue Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000800,Corporate,Professional,Sculptherapy,No,Pasig,Sculptherapy,,"0917 5652710",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000801,Corporate,Professional,Sculptherapy,,Katipunan,Sculptherapy,,"0917 8031421",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000803,Corporate,Professional,"Peping De Guzman Salon",,Main,"Peping De Guzman Salon",,"0921 4700208",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000804,Corporate,Professional,"Dermaline Facial and Skin Care Center",,"San Roque","Dermaline Facial and Skin Care Center",,"0927 4246123",marketing@yahoodianastadler.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000805,Corporate,Professional,"Goodlife Reflex Zone",,"Paragon SQ.","Goodlife Reflex Zone",,,jenie@ktvphil.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000806,Corporate,Professional,"Nails Indulgence",,Rizal,"Nails Indulgence",,"0922 8908350",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000807,Corporate,Professional,"One Berverly Spa",,"Sta Lucia","One Berverly Spa",,"0917 9633174",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000808,Corporate,Professional,"Optimist Salon",,"Antipolo City","Optimist Salon",,"0918 5983538",lysam2310@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000809,Corporate,Professional,"Skin Perfect",,Robinsons,"Skin Perfect",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000810,Corporate,Professional,"SAMMS Salon",,Main,"SAMMS Salon",,"0949 1546503",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000811,Corporate,Professional,"Amazing Salon",No,Main,"Amazing Salon",,,,http://www.amazingsalon.com,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000812,Corporate,Professional,"BYG Salon for Men and Women",,Main,"BYG Salon for Men and Women",,"0918 5139410","no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000813,Corporate,Professional,"Jun Encarnacion",,Taguig,"Jun Encarnacion",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000814,Corporate,Professional,"Nail Expert Spa",,Main,"Nail Expert Spa",,,,,no,yes,COD,,,"Walk- In",Professional,Active,---,---
0000000815,Corporate,Professional,"James Body & Nails Spa",No,Main,"James Body & Nails Spa",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000816,Corporate,Professional,"Elite Nails Hand, Foot and Body Spa",No,Main,"Elite Nails Hand, Foot and Body Spa",008-452-744-000,,,,No,No,COD,,,ideliver101,JUL2014PROMO,Active,---,---
0000000817,Corporate,Professional,"Pampered Nails and Body",No,Main,"Pampered Nails and Body",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000818,Corporate,Professional,"Bare Feet Spa",,Main,"Bare Feet Spa",,"0939 3137206",elitenails@live.com.au,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000819,Corporate,Professional,"Nail Bar",No,Mendiola,"Nail Bar",,"0917 5754880 (mendiola) / 0922 3978394 (Katipunan)",,,No,No,COD,,,"In- House Delivery",Professional,Active,---,---
0000000820,Corporate,Professional,"Daisy Reyes Salon",,Main,"Daisy Reyes Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000821,Corporate,Professional,"Nailicious Home Salon",,Main,"Nailicious Home Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000822,Corporate,Professional,"Fresh Salon",No,Main,"Fresh Salon",,748-9788,freshsalonspa@yahoo.com,http://www.freshsalon-spa.net/,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000823,Corporate,Professional,"Fresh Salon",No,Masangkay,"Fresh Salon",,"0917 8802046",,http://www.freshsalon-spa.net/,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000824,Corporate,Professional,"Nail Organix",No,Main,"Nail Organix",007-994-402-000,792-0133,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000825,Corporate,Professional,"Four Leaf Spa",No,Main,"Four Leaf Spa",,"727-4681 / 215-8427",,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000826,Corporate,Professional,"Perfectly polished",,Main,"Perfectly polished",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000827,Corporate,Professional,"Kuku Moolah",,Main,"Kuku Moolah",,"0916 4065986",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000828,Corporate,Professional,"Relaxamento Grooming Salon",No,Main,"Relaxa Mento Salon",,584-0907,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000829,Corporate,Professional,"H & B Hub Slimming & Kids Salon",No,Main,"H & B Hub Slimming & Kids Salon",,"0917 8380832",,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000830,Corporate,Professional,"Karen Sulit",,Main,"Karen Sulit",,"0917 3037707",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000831,Corporate,Professional,"Comfy Salon",,Main,"Comfy Salon",,"0906 4103386",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000832,Corporate,Professional,"Flirt Waxing Lounge",,Main,"Flirt Waxing Lounge",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000833,Corporate,Professional,"Rico Gallegos Salon",,Main,"Rico Gallegos Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000834,Corporate,Professional,"La Solena Salon & Spa",,Main,"La Solena Salon & Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000835,Corporate,Professional,"Naimahs Spa",,Main,"Naimahs Spa",,"0917 5305908",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000836,Corporate,Professional,"Lavander Garden",,Main,"Lavander Garden",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000837,Corporate,Professional,"Shojikida Hollywood Salon",,Main,"Shojikida Hollywood Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000838,Corporate,Professional,"Nean Spa",,Main,"Nean Spa",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000839,Corporate,Professional,"Nail Care by Monida",,Main,"Nail Care by Monida",,"0939 9491436",mhelman113@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000840,Corporate,Professional,"Derm Care",,Main,"Derm Care",,"0928 3005677",yayi@dermcareprofessionals.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000841,Corporate,Professional,"Mohesaka Health and Beauty Center",,Main,"Mohesaka Health and Beauty Center",,"0917 8456513",hcmilla@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000842,Corporate,Professional,"Minami Salon",,Main,"Minami Salon",,"0927 9178906",minamisalon@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000843,Corporate,Professional,"Aspeto Salon",,Main,"Aspeto Salon",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000844,Corporate,Professional,"Derma  Aesthetica",,Main,"Derma  Aesthetica",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000845,Corporate,Professional,"Aesthetica Homes Spa",No,Main,"Aesthetica Homes Spa",,"0916 6871024",cristinejavier24@yahoo.com,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000846,Corporate,Professional,Widescope,,Main,Widescope,,"0917 3853895",miyaow_kitty@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000847,Corporate,Professional,"Precy Beauty Center",No,duplicate,"Precy Beauty Center",,,,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000848,Corporate,Professional,"Spamper Me",,Main,"Spamper Me",,"0917 5670699",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000849,Corporate,Professional,"MB Young Skin",,Main,"MB Young Skin",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000850,Corporate,Professional,"Headway Barbershop Salon",No,Ermita,"Headway Barbershop Salon",,,,"Metro Manila",No,No,COD,,,ideliver101,Professional,Active,---,---
0000000851,Corporate,Professional,"Avante Garde Salon",,Main,"Avante Garde Salon",,"0917 8081708",,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000852,Corporate,Professional,"Jsn Es Headway Corporation",No,"SM North","Headway Vera",,,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000853,Corporate,Professional,"Jsn Es Headway Corporation",Yes,"SM MOA","Headway Vera",241-055-981-000,,mikhaelhirang@yahoo.com,,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000854,Corporate,Professional,"Salon De Matt",,Main,"Salon De Matt",,,salon_de_matt@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000855,Corporate,Professional,"Salon Paradesus",,Main,"Salon Paradesus",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000856,Corporate,Professional,"Salon De Sharon",,Main,"Salon De Sharon",,,salondesharon@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000857,Corporate,Professional,"Salon Ungrina",,Main,"Salon Ungrina",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000858,Corporate,Professional,"Shunji Matsou Salon",No,Main,"Shunji Matsou Salon",157-585-024-000,"0922 8679896","no email",,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000859,Corporate,Professional,"Signature Style",,Main,"Signature Style",,,sigstylemktng@gmail.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000860,Corporate,Professional,"Skin Dermatology Associates",,Main,"Skin Dermatology Associates",,,"no email",,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000861,Corporate,Professional,"Skin Health Total Skin and Body Enhancement",,Main,"Skin Health Total Skin and Body Enhancement",,,info@skinhealth.ph,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000862,Corporate,Professional,"Skin Lite Face and Body Center (Cancel)",No,Main,"Skin Lite Face and Body Center",,,"No email",,No,No,COD,,,"Walk- In",Professional,Active,---,---
0000000863,Corporate,Professional,"Skin Perfect",,"Sta. Lucia","Skin Perfect",,,chuahellen1101@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000864,Corporate,Professional,"Skin Wellness Center",,Main,"Skin Wellness Center",,,,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000865,Corporate,Professional,"Skinline Day Spa Facial & Body Center",,Main,"Skinline Day Spa Facial & Body Center",,,mgc_skinline@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000866,Corporate,Professional,"Spaholic Spabulous Girls, Inc.",No,Main,"Spaholic Spabulous Girls, Inc.",,0917-539-3539,,,No,No,COD,,,ideliver101,Professional,Active,---,---
0000000867,Corporate,Professional,"Spaholics the Home Spa",,Main,"Spaholics the Home Spa",,,spaholics_homespa@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
0000000868,Corporate,Professional,"Strands Lifestyle Salon and Spa",,Main,"Strands Lifestyle Salon and Spa",,,strands_salon@yahoo.com,,no,no,COD,,,"Walk- In",Professional,Active,---,---
